KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:04728	Dopaminergic synapse	73	1.05E-20	107	130	 ATF2  CALML5  PPP2R2A  CALML3  COMT  PPP2R1B  CREB3L3  PPP2R1A  KIF5B  AKT2  PRKACG  KIF5A  AKT3  AKT1  PRKACA  PRKACB  SCN1A  PRKCG  PRKCB  PRKCA  CLOCK  ATF4  GRIA1  GRIA2  MAOB  MAOA  CACNA1B  ITPR1  CACNA1A  ITPR2  ITPR3  CACNA1C  GRIN2A  GNG10  DRD1  DRD2  DRD3  DRD4  DRD5  GRIA4  GNG12  GRIN2B  GNG11  GNG13  GNAO1  TH  GNAQ  GNB2  GNB1  GNAS  GNB4  GNB3  CALM3  GNB5  CALM1  CALM2  GSK3B  GSK3A  ARRB2  GNGT1  PPP3CA  PPP3CB  GNGT2  PPP2R5E  PPP2R5B  PPP2R5A  PPP2R5D  FOS  PPP2R5C  CREB3  PLCB3  CREB1  PLCB4  PLCB1  PLCB2  CAMK2B  CAMK2D  DDC  CAMK2A  GNAI3  GNAI1  GNAI2  ADCY5  ARNTL  PPP2CA  MAPK9  PPP2CB  GNG3  MAPK8  GNG2  GNG5  GNG7  CAMK2G  KCNJ3  KCNJ5  KCNJ6  PPP2R3B  PPP2R3A  MAPK14  MAPK12  PPP1CA  MAPK13  MAPK10  MAPK11  PPP2R2C  PPP2R2B  PPP2R2D 	[ADCY5, AKT1, AKT2, AKT3, ARNTL, ARRB2, ATF2, ATF4, ATF6B, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CALY, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CLOCK, COMT, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREB5, DDC, DRD1, DRD2, DRD3, DRD4, DRD5, FOS, GNAI1, GNAI2, GNAI3, GNAL, GNAO1, GNAQ, GNAS, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GRIA1, GRIA2, GRIA3, GRIA4, GRIN2A, GRIN2B, GSK3A, GSK3B, ITPR1, ITPR2, ITPR3, KCNJ3, KCNJ5, KCNJ6, KCNJ9, KIF5A, KIF5B, KIF5C, MAOA, MAOB, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK8, MAPK9, PLCB1, PLCB2, PLCB3, PLCB4, PPP1CA, PPP1CB, PPP1CC, PPP1R1B, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2B, PPP2R2C, PPP2R2D, PPP2R3A, PPP2R3B, PPP2R3C, PPP2R5A, PPP2R5B, PPP2R5C, PPP2R5D, PPP2R5E, PPP3CA, PPP3CB, PPP3CC, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SCN1A, SLC18A1, SLC18A2, SLC6A3, TH]
KEGG:04724	Glutamatergic synapse	84	1.97E-20	86	126	 GRIK5  GRIK3  CHP  GRIK1  GRIK2  GRM1  GRM3  GNGT1  GRM2  PPP3CA  GRM5  GRM4  GNGT2  GRM7  GRM6  PRKACG  GRM8  DLGAP1  HOMER3  PRKACA  PRKACB  PRKCG  PRKCB  TRPC1  PLA2G4A  PRKCA  PLCB3  PLCB4  ADCY9  PLCB1  SHANK3  PLCB2  SHANK2  SHANK1  GRIA1  GRIA2  ITPR1  ADCY4  GNAI3  ADCY3  CACNA1A  ITPR2  ADCY2  ITPR3  ADCY1  CACNA1C  PLD1  ADCY8  ADCY7  GNAI1  ADCY6  PLD2  GNAI2  ADCY5  GRIN2A  GNG10  GNG3  PPP3R1  GNG2  GNG5  ADRBK2  ADRBK1  GNG7  MAPK1  KCNJ3  MAPK3  GRIA4  HOMER1  HOMER2  GNG12  GRIN2C  GRIN2B  GNG11  GRIN1  GNG13  GNAO1  GRIN3B  GRIN3A  DLG4  GNAQ  GNB2  GNB1  GNAS  GNB4  GNB3  GNB5 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADRBK1, ADRBK2, CACNA1A, CACNA1C, CACNA1D, CHP, CHP2, DLG4, DLGAP1, GLS, GLS2, GLUL, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GRIA1, GRIA2, GRIA3, GRIA4, GRIK1, GRIK2, GRIK3, GRIK4, GRIK5, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GRIN3A, GRIN3B, GRM1, GRM2, GRM3, GRM4, GRM5, GRM6, GRM7, GRM8, HOMER1, HOMER2, HOMER3, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KCNJ3, MAPK1, MAPK3, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PLD1, PLD2, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SHANK1, SHANK2, SHANK3, SLC17A6, SLC17A7, SLC17A8, SLC1A1, SLC1A2, SLC1A3, SLC1A6, SLC1A7, SLC38A1, SLC38A2, SLC38A3, TRPC1]
KEGG:04144	Endocytosis	14	3.36E-20	102	202	 SH3GL3  ZFYVE9  CBLC  CBLB  IGF1R  KDR  SH3GL2  SH3GL1  SH3GLB1  SH3GLB2  PDGFRA  USP8  PRKCI  RNF41  HGS  CHMP4C  CHMP4B  CHMP4A  VPS24  STAMBP  VPS25  STAM2  VPS28  RAB5B  TSG101  RAB5C  NEDD4L  ADRB1  ADRB2  PLD1  PRKCZ  PLD2  GRK1  GRK5  GRK4  GRK6  SMAD2  HSPA8  TGFB2  SMAD3  TGFB1  SMURF2  CAV3  CAV1  STAM  HSPA2  SMAD6  SMAD7  CHMP2A  RAB5A  FGFR3  RET  SH3KBP1  CLTC  CLTA  AP2A1  ARRB1  ARRB2  RAB22A  EEA1  CHMP1B  CCR5  HRAS  PDCD6IP  VPS37C  VPS37D  VPS37A  VPS37B  DNM1  TGFBR1  EPN1  DNM2  TGFBR2  DNM3  EPN3  RABEP1  TRAF6  KIT  CHMP6  MET  RAB7A  SRC  VPS4B  VPS4A  ASAP1  CBL  IL2RG  EGFR  CDC42  ERBB3  ERBB4  AP2S1  EPS15  NTRK1  EGF  WWP1  RAB11A  PML  IL2RA  NEDD4  IL2RB  VPS45 	[ACAP1, ACAP2, ACAP3, ADRB1, ADRB2, ADRB3, ADRBK1, ADRBK2, AGAP1, AGAP2, AP2A1, AP2A2, AP2B1, AP2M1, AP2S1, ARAP1, ARAP2, ARAP3, ARF6, ARFGAP1, ARFGAP2, ARFGAP3, ARRB1, ARRB2, ASAP1, ASAP2, ASAP3, CAV1, CAV2, CAV3, CBL, CBLB, CBLC, CCR5, CDC42, CHMP1B, CHMP2A, CHMP2B, CHMP4A, CHMP4B, CHMP4C, CHMP5, CHMP6, CHMP7, CLTA, CLTB, CLTC, CLTCL1, CSF1R, CXCR1, CXCR2, CXCR4, DAB2, DNAJC6, DNM1, DNM1L, DNM2, DNM3, EEA1, EGF, EGFR, EHD1, EHD2, EHD3, EHD4, EPN1, EPN2, EPN3, EPS15, ERBB3, ERBB4, F2R, FAM125A, FAM125B, FGFR2, FGFR3, FGFR4, FLT1, FOLR1, FOLR2, FOLR3, FOLR4, GIT1, GIT2, GRK1, GRK4, GRK5, GRK6, GRK7, HGS, HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G, HRAS, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA6, HSPA8, IGF1R, IL2RA, IL2RB, IL2RG, IQSEC1, IQSEC2, IQSEC3, ITCH, KDR, KIT, LDLR, LDLRAP1, MDM2, MET, NEDD4, NEDD4L, NTRK1, PARD3, PARD6A, PARD6B, PARD6G, PDCD6IP, PDGFRA, PIP5K1A, PIP5K1B, PIP5K1C, PIP5KL1, PLD1, PLD2, PML, PRKCI, PRKCZ, PSD, PSD2, PSD3, PSD4, RAB11A, RAB11B, RAB11FIP1, RAB11FIP2, RAB11FIP3, RAB11FIP4, RAB11FIP5, RAB22A, RAB31, RAB4A, RAB5A, RAB5B, RAB5C, RAB7A, RABEP1, RET, RHOA, RNF41, RUFY1, SH3GL1, SH3GL2, SH3GL3, SH3GLB1, SH3GLB2, SH3KBP1, SMAD2, SMAD3, SMAD6, SMAD7, SMAP1, SMAP2, SMURF1, SMURF2, SNF8, SRC, STAM, STAM2, STAMBP, TFRC, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TRAF6, TSG101, USP8, VPS24, VPS25, VPS28, VPS36, VPS37A, VPS37B, VPS37C, VPS37D, VPS45, VPS4A, VPS4B, VTA1, WWP1, ZFYVE16, ZFYVE20, ZFYVE9]
KEGG:04912	GnRH signaling pathway	104	3.95E-20	81	101	 CALML5  CALML3  PRKACG  GNRHR  PRKACA  HRAS  PRKACB  MAP3K4  MAP2K3  MAP2K4  MAP2K1  MAP2K2  PRKCB  MMP2  FSHB  PRKCD  PLA2G4A  PRKCA  PLCB3  MMP14  PLCB4  ADCY9  PLA2G10  RAF1  SOS1  PLCB1  PLCB2  HBEGF  ATF4  CAMK2B  CAMK2D  SRC  PLA2G1B  CAMK2A  LHB  ITPR1  ADCY4  ITPR2  ADCY3  ADCY2  ITPR3  ADCY1  CACNA1C  PLA2G5  PLD1  ADCY8  ADCY7  EGFR  ADCY6  PLD2  ADCY5  CDC42  MAPK9  MAPK8  NRAS  MAPK7  GNA11  MAPK1  PTK2B  CACNA1S  CGA  MAP2K7  CAMK2G  MAPK3  MAP2K6  MAP3K3  JUN  MAP3K1  MAPK14  MAPK12  MAPK13  MAPK10  MAPK11  GNAQ  GNAS  GNRH1  GRB2  CALM3  KRAS  CALM1  CALM2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ATF4, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CDC42, CGA, EGFR, ELK1, FSHB, GNA11, GNAQ, GNAS, GNRH1, GNRH2, GNRHR, GRB2, HBEGF, HRAS, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, JUN, KRAS, LHB, MAP2K1, MAP2K2, MAP2K3, MAP2K4, MAP2K6, MAP2K7, MAP3K1, MAP3K2, MAP3K3, MAP3K4, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK7, MAPK8, MAPK9, MMP14, MMP2, NRAS, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PLD1, PLD2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCD, PRKX, PTK2B, RAF1, SOS1, SOS2, SRC]
KEGG:05220	Chronic myeloid leukemia	616	7.28E-20	69	73	 RB1  CDKN1A  CDKN1B  PIK3CD  CBLC  CBLB  PIK3CB  PIK3CG  CRKL  IKBKB  CCND1  AKT2  MYC  AKT3  AKT1  IKBKG  HRAS  MAP2K1  MAP2K2  CHUK  GAB2  TGFBR1  TGFBR2  RUNX1  BCR  PIK3CA  RAF1  SOS1  CRK  TP53  SOS2  SHC2  SHC3  CTBP2  CTBP1  HDAC1  SHC1  PIK3R3  PIK3R2  PIK3R1  CBL  RELA  PIK3R5  NRAS  ABL1  E2F1  MAPK1  E2F2  E2F3  MAPK3  STAT5A  STAT5B  TGFB2  SMAD4  TGFB1  SMAD3  BAD  TGFB3  CDKN2A  PTPN11  BRAF  NFKB1  NFKBIA  CDK6  CDK4  MDM2  GRB2  KRAS  BCL2L1 	[ABL1, AKT1, AKT2, AKT3, ARAF, BAD, BCL2L1, BCR, BRAF, CBL, CBLB, CBLC, CCND1, CDK4, CDK6, CDKN1A, CDKN1B, CDKN2A, CHUK, CRK, CRKL, CTBP1, CTBP2, E2F1, E2F2, E2F3, GAB2, GRB2, HDAC1, HDAC2, HRAS, IKBKB, IKBKG, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MECOM, MYC, NFKB1, NFKBIA, NRAS, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PTPN11, RAF1, RB1, RELA, RUNX1, SHC1, SHC2, SHC3, SHC4, SMAD3, SMAD4, SOS1, SOS2, STAT5A, STAT5B, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TP53]
KEGG:04662	B cell receptor signaling pathway	289	3.28E-19	68	77	 GSK3B  IFITM1  CD81  PIK3CD  CHP  PIK3CB  PIK3CG  IKBKB  PPP3CA  PPP3CB  PPP3CC  AKT2  AKT3  BLNK  CHP2  AKT1  RAC3  RAC1  HRAS  VAV3  CR2  MAP2K1  MAP2K2  SYK  CHUK  PRKCB  FOS  VAV1  VAV2  PIK3CA  BTK  RAF1  SOS1  CARD11  NFAT5  DAPP1  PIK3R3  PIK3R2  BCL10  PIK3R1  RELA  MALT1  PIK3R5  RASGRP3  CD79B  CD79A  NRAS  PPP3R1  INPP5D  CD19  PLCG2  MAPK1  MAPK3  LYN  JUN  NFATC3  NFATC2  NFATC1  NFKB1  NFATC4  NFKBIA  GRB2  PTPN6  KRAS  NFKBIE  FCGR2B  PIK3AP1  NFKBIB 	[AKT1, AKT2, AKT3, BCL10, BLNK, BTK, CARD11, CD19, CD22, CD72, CD79A, CD79B, CD81, CHP, CHP2, CHUK, CR2, DAPP1, FCGR2B, FOS, GRB2, GSK3B, HRAS, IFITM1, IKBKB, IKBKG, INPP5D, JUN, KRAS, LILRB3, LOC100132941, LOC100291917, LYN, MALT1, MAP2K1, MAP2K2, MAPK1, MAPK3, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NFKB1, NFKBIA, NFKBIB, NFKBIE, NRAS, PIK3AP1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG2, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKCB, PTPN6, RAC1, RAC2, RAC3, RAF1, RASGRP3, RELA, SOS1, SOS2, SYK, VAV1, VAV2, VAV3]
KEGG:04660	T cell receptor signaling pathway	395	3.32E-19	95	108	 ITK  GSK3B  CSF2  PIK3CD  CBLC  CBLB  CHP  PIK3CB  TNF  PIK3CG  IKBKB  PPP3CA  PPP3CB  PPP3CC  AKT2  GRAP2  AKT3  NCK2  CHP2  AKT1  MAP3K8  MAP3K7  HRAS  NCK1  PDK1  VAV3  IL10  MAP2K1  MAP2K2  CHUK  FOS  RHOA  VAV1  VAV2  ZAP70  PIK3CA  IFNG  LCK  PRKCQ  LCP2  RAF1  SOS1  SOS2  CARD11  NFAT5  PIK3R3  PIK3R2  BCL10  PIK3R1  CBL  RELA  MALT1  PIK3R5  CDC42  MAPK9  PAK1  PPP3R1  NRAS  PAK7  MAPK1  PAK6  FYN  PLCG1  MAP2K7  PAK2  MAPK3  PAK4  JUN  NFATC3  NFATC2  NFATC1  MAPK14  MAPK12  NFKB1  IL2  MAPK13  NFATC4  NFKBIA  IL4  MAPK11  CD4  DLG1  PTPRC  TEC  IL5  CDK4  CD28  GRB2  PTPN6  KRAS  CD247  NFKBIE  MAP3K14  LAT  NFKBIB 	[AKT1, AKT2, AKT3, BCL10, CARD11, CBL, CBLB, CBLC, CD247, CD28, CD3D, CD3E, CD3G, CD4, CD40LG, CD8A, CD8B, CDC42, CDK4, CHP, CHP2, CHUK, CSF2, CTLA4, DLG1, FOS, FYN, GRAP2, GRB2, GSK3B, HRAS, ICOS, IFNG, IKBKB, IKBKG, IL10, IL2, IL4, IL5, ITK, JUN, KRAS, LAT, LCK, LCP2, MALT1, MAP2K1, MAP2K2, MAP2K7, MAP3K14, MAP3K7, MAP3K8, MAPK1, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK9, NCK1, NCK2, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NFKB1, NFKBIA, NFKBIB, NFKBIE, NRAS, PAK1, PAK2, PAK3, PAK4, PAK6, PAK7, PDCD1, PDK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG1, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKCQ, PTPN6, PTPRC, RAF1, RASGRP1, RELA, RHOA, SOS1, SOS2, TEC, TNF, VAV1, VAV2, VAV3, ZAP70]
KEGG:04666	Fc gamma R-mediated phagocytosis	222	3.57E-19	81	96	 NCF1  ARPC1B  ARPC1A  ARPC5L  PIK3CD  WASL  PIK3CB  PIK3CG  CRKL  FCGR3A  CFL2  AKT2  AKT3  CFL1  AKT1  RAC1  DNM1L  PRKCG  VAV3  MAP2K1  PLA2G4F  SYK  PRKCB  SPHK2  PRKCE  PRKCD  PLA2G4A  PRKCA  GAB2  DNM1  VAV1  DNM2  VAV2  DNM3  HCK  PIK3CA  PPAP2B  AMPH  RAF1  DOCK2  CRK  ARF6  WAS  PIK3R3  ASAP1  PIK3R2  PIK3R1  PLD1  PLD2  PIK3R5  CDC42  PAK1  SCIN  INPP5D  PLCG2  MAPK1  PIP5K1A  PIP5K1B  PLCG1  PIP5K1C  WASF1  FCGR1A  WASF2  MAPK3  LYN  VASP  MARCKSL1  GSN  MYO10  LIMK2  LIMK1  ARPC4  ARPC5  PTPRC  FCGR2A  RPS6KB1  ARPC2  ARPC3  FCGR2B  FCGR2C  LAT 	[AKT1, AKT2, AKT3, AMPH, ARF6, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, ASAP1, ASAP2, ASAP3, CDC42, CFL1, CFL2, CRK, CRKL, DNM1, DNM1L, DNM2, DNM3, DOCK2, FCGR1A, FCGR2A, FCGR2B, FCGR2C, FCGR3A, GAB2, GSN, HCK, INPP5D, LAT, LIMK1, LIMK2, LOC100132941, LOC100291917, LYN, MAP2K1, MAPK1, MAPK3, MARCKS, MARCKSL1, MYO10, NCF1, PAK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIP5K1A, PIP5K1B, PIP5K1C, PLA2G4A, PLA2G4B, PLA2G4D, PLA2G4E, PLA2G4F, PLA2G6, PLCG1, PLCG2, PLD1, PLD2, PPAP2A, PPAP2B, PPAP2C, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PTPRC, RAC1, RAC2, RAF1, RPS6KB1, RPS6KB2, SCIN, SPHK1, SPHK2, SYK, VASP, VAV1, VAV2, VAV3, WAS, WASF1, WASF2, WASF3, WASL]
KEGG:00350	Tyrosine metabolism	16	4.55E-19	31	38	 DDC  ADH1C  MAOB  ADH1B  MAOA  TAT  TYRP1  DBH  ADH7  COMT  ADH5  ADH6  ADH4  ALDH3B2  TPO  ALDH3B1  AOX1  AOC3  AOC2  GOT1  HGD  GOT2  MIF  TYR  FAH  GSTZ1  ALDH3A1  ALDH1A3  TH  DCT  HPD 	[ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, ALDH1A3, ALDH3A1, ALDH3B1, ALDH3B2, AOC2, AOC3, AOX1, COMT, DBH, DCT, DDC, FAH, GOT1, GOT2, GSTZ1, HEMK1, HGD, HPD, IL4I1, MAOA, MAOB, METTL2B, METTL6, MIF, PNMT, TAT, TH, TPO, TYR, TYRP1, WBSCR22]
KEGG:05162	Measles	58	8.68E-19	84	136	 GSK3B  CDKN1B  TNFAIP3  PIK3CD  FASLG  CBLB  PIK3CB  PIK3CG  CCND3  CCND1  AKT2  AKT3  AKT1  JAK2  MAP3K7  JAK3  IKBKE  JAK1  IFNAR2  CHUK  CSNK2A1  IFNGR1  CSNK2A2  IL13  IRAK4  TACR1  TYK2  IL1A  PIK3CA  IRF3  CCNE1  IL1B  TRAF6  IRF7  TLR9  PRKCQ  TLR7  TLR4  TP53  IRF9  TLR2  PIK3R3  PIK3R2  PIK3R1  IL2RG  RCHY1  RELA  PIK3R5  IRAK1  FYN  SLAMF1  STAT5A  HSPA8  STAT5B  HSPA1L  STAT1  STAT3  HSPA6  MX1  TNFRSF10C  TNFRSF10B  MSN  EIF2AK2  TNFRSF10A  HSPA2  NFKB1  IL2  TNFRSF10D  NFKBIA  IL4  IL6  CDK6  CDK4  IL2RA  IL2RB  CDK2  CD28  FAS  TAB2  FCGR2B  MYD88  NFKBIB  HSPA1A  TP73 	[ADAR, AKT1, AKT2, AKT3, BBC3, CBLB, CCND1, CCND2, CCND3, CCNE1, CCNE2, CD209, CD28, CD3D, CD3E, CD3G, CD46, CDK2, CDK4, CDK6, CDKN1B, CHUK, CLEC4M, CSNK2A1, CSNK2A2, CSNK2B, DDX58, DOK1, EIF2AK1, EIF2AK2, EIF2AK3, EIF2AK4, EIF2S1, EIF3H, FAS, FASLG, FCGR2B, FYN, GNB2L1, GSK3B, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA6, HSPA8, IFIH1, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNAR1, IFNAR2, IFNB1, IFNG, IFNGR1, IFNGR2, IKBKE, IL12A, IL12B, IL13, IL1A, IL1B, IL2, IL2RA, IL2RB, IL2RG, IL4, IL6, IRAK1, IRAK4, IRF3, IRF7, IRF9, JAK1, JAK2, JAK3, LOC100132941, LOC100291917, MAP3K7, MAVS, MSN, MX1, MYD88, NFKB1, NFKBIA, NFKBIB, OAS1, OAS2, OAS3, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PRKCQ, RAB9A, RAB9B, RCHY1, RELA, SH2D1A, SLAMF1, STAT1, STAT2, STAT3, STAT5A, STAT5B, TAB2, TACR1, TBK1, TLR2, TLR4, TLR7, TLR9, TNFAIP3, TNFRSF10A, TNFRSF10B, TNFRSF10C, TNFRSF10D, TNFSF10, TP53, TP73, TRAF6, TYK2]
KEGG:05152	Tuberculosis	7	1.28E-18	69	181	 ITGAM  ITGB2  EEA1  PPP3CA  FCGR3A  AKT2  AKT3  MRC1  ITGAX  EP300  LBP  JAK2  CTSD  CAMP  JAK1  IL10  FCER1G  CR1  SYK  KSR1  RIPK2  IFNGR1  IRAK4  TIRAP  TNFRSF1A  TLR1  IL1A  CREB1  IL1B  TRAF6  TLR9  TLR6  TLR4  TLR2  CAMK2B  CAMK2D  CEBPB  RAB5B  RAB5C  SRC  CAMK2A  BCL10  MALT1  MAPK9  MAPK8  IRAK1  IRAK2  MAPK1  FADD  CD14  CAMK2G  MAPK3  CREBBP  TGFB1  STAT1  VDR  MAPK14  MAPK12  NFKB1  MAPK13  MAPK10  MAPK11  IL6  BCL2  CALM3  FCGR2B  CALM2  RAB5A  MYD88 	[AKT1, AKT2, AKT3, APAF1, ARHGEF12, ATP6AP1, ATP6V0A1, ATP6V0A2, ATP6V0A4, ATP6V0B, ATP6V0C, ATP6V0D1, ATP6V0D2, ATP6V1H, BAD, BAX, BCL10, BCL2, BID, C3, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CAMP, CARD9, CASP10, CASP3, CASP8, CASP9, CD14, CD209, CD74, CEBPB, CEBPG, CHP, CHP2, CIITA, CLEC4E, CLEC4M, CLEC7A, CORO1A, CR1, CREB1, CREBBP, CTSD, CTSS, CYCS, CYP27B1, EEA1, EP300, FADD, FCER1G, FCGR1A, FCGR2A, FCGR2B, FCGR2C, FCGR3A, FCGR3B, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, HSPA9, HSPD1, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNB1, IFNG, IFNGR1, IFNGR2, IL10, IL10RA, IL10RB, IL12A, IL12B, IL18, IL1A, IL1B, IL23A, IL6, IRAK1, IRAK2, IRAK4, ITGAM, ITGAX, ITGB2, JAK1, JAK2, KSR1, LAMP1, LAMP2, LBP, LOC100132941, LOC100291917, LSP1, MALT1, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MRC1, MRC2, MYD88, NFKB1, NFYA, NFYB, NFYC, NOD2, NOS2, PIK3C3, PLA2R1, PLK3, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, RAB5A, RAB5B, RAB5C, RAB7A, RAF1, RELA, RFX5, RFXANK, RFXAP, RHOA, RIPK2, SPHK1, SPHK2, SRC, STAT1, SYK, TCIRG1, TGFB1, TGFB2, TGFB3, TIRAP, TLR1, TLR2, TLR4, TLR6, TLR9, TNF, TNFRSF1A, TRADD, TRAF6, VDR]
